Leaf Structure Index,Chlorophyll index,Water index,Cellulose Absorption Index,Nitrogen Related Index NRI1510,Nitrogen Related Index NRI850,Disease Water Stress Index 1,Disease Water Stress Index 2,Disease Water Stress Index 3,Disease Water Stress Index 4,Chlorophyll content
9.814462769999999781e-01,3.009425429999999846e+00,1.315477900000000012e-02,-4.484730069999999791e-01,5.432544049999999958e-01,7.928904900000000033e-01,1.477854165000000108e+00,2.171797500999999908e+00,6.904095660000000301e+00,3.178977624999999918e+00,1.525420319999999941e-01
9.845462029999999531e-01,3.261362306000000100e+00,1.219823299999999930e-02,-4.378355620000000115e-01,5.823757600000000201e-01,8.034294699999999789e-01,1.449130102000000031e+00,2.416862909999999864e+00,6.948826962000000051e+00,2.875143200000000121e+00,1.630759800000000093e-01
9.821616340000000056e-01,2.627007635000000008e+00,1.274507100000000018e-02,-4.329583249999999772e-01,4.638138540000000254e-01,7.422124100000000446e-01,1.465186810000000062e+00,1.879330409999999896e+00,5.344762077000000389e+00,2.843971473999999944e+00,1.302505459999999948e-01
9.747097120000000059e-01,2.711559119999999989e+00,1.258708600000000080e-02,-3.945717710000000156e-01,4.635780319999999732e-01,7.283147060000000339e-01,1.435026115999999963e+00,2.004400970999999920e+00,5.051118579999999803e+00,2.520014036000000068e+00,1.236962159999999977e-01
9.740991279999999808e-01,3.118745731000000188e+00,1.359494200000000048e-02,-4.391379750000000137e-01,5.231985200000000003e-01,7.825619379999999570e-01,1.479119171000000010e+00,2.269104508999999936e+00,6.250717508000000144e+00,2.754706751000000065e+00,1.446274290000000018e-01
9.860493959999999669e-01,2.451212278999999938e+00,1.113742499999999941e-02,-4.012155609999999983e-01,4.570571399999999729e-01,7.160003710000000243e-01,1.404024597000000041e+00,1.836082541999999984e+00,5.454779601000000255e+00,2.970879291000000144e+00,1.194451049999999959e-01
9.851345009999999958e-01,3.497158581999999960e+00,1.270752500000000076e-02,-4.306123519999999760e-01,5.428876889999999511e-01,7.915344199999999608e-01,1.470206436000000005e+00,2.607396532000000100e+00,6.462188894999999711e+00,2.478406646999999907e+00,1.306533629999999946e-01
9.705268719999999849e-01,2.862691813000000085e+00,1.275077900000000028e-02,-4.320001660000000188e-01,5.131652909999999679e-01,7.664058270000000395e-01,1.417401560999999921e+00,2.129124619000000163e+00,6.116681255999999678e+00,2.872862020999999988e+00,1.341084690000000079e-01
9.858367249999999693e-01,2.728339937999999965e+00,1.207989200000000006e-02,-3.932807649999999766e-01,4.784638549999999935e-01,7.377345499999999889e-01,1.426100297000000072e+00,2.035573197999999806e+00,5.379384817000000041e+00,2.642687977000000021e+00,1.276868150000000091e-01
9.823106029999999489e-01,2.844274422999999885e+00,1.214484799999999975e-02,-4.209748549999999812e-01,5.224693719999999875e-01,7.642878680000000369e-01,1.419905337999999961e+00,2.119233060000000002e+00,5.872755780000000314e+00,2.771170330999999987e+00,1.466835790000000084e-01
9.811703659999999605e-01,2.269415026999999974e+00,1.058436599999999957e-02,-4.170577429999999808e-01,4.601668389999999942e-01,7.136316080000000284e-01,1.381510200999999993e+00,1.704217931999999935e+00,5.569693030999999905e+00,3.268181214999999806e+00,1.278339599999999965e-01
9.876640249999999455e-01,2.951102781999999980e+00,1.165002899999999925e-02,-4.406393980000000155e-01,5.064645479999999589e-01,7.586791379999999752e-01,1.414885501000000101e+00,2.219700465999999928e+00,5.978652879000000198e+00,2.693450297000000049e+00,1.183554879999999948e-01
9.700726910000000425e-01,2.954483370999999803e+00,1.411899599999999998e-02,-4.459129700000000196e-01,5.077082240000000413e-01,7.761193659999999772e-01,1.495446443999999930e+00,2.100670854000000087e+00,6.342430536000000174e+00,3.019240508000000212e+00,1.378640670000000068e-01
9.757264789999999799e-01,2.869248921000000063e+00,1.232403900000000017e-02,-4.154374450000000163e-01,5.063044589999999845e-01,7.535598230000000175e-01,1.423496279000000087e+00,2.144177947000000195e+00,5.712611294000000228e+00,2.664243095999999866e+00,1.285678869999999918e-01
9.891203979999999563e-01,3.484910333000000193e+00,1.392205900000000052e-02,-4.700037360000000053e-01,5.055910729999999464e-01,7.942097879999999721e-01,1.549907998999999981e+00,2.429794466999999791e+00,6.105447401000000163e+00,2.512742327000000220e+00,1.326704820000000062e-01
9.870721430000000129e-01,3.179738416000000178e+00,1.101953399999999923e-02,-3.755972020000000189e-01,5.260900210000000188e-01,7.501417070000000464e-01,1.385749166999999948e+00,2.486292002999999973e+00,5.520588733000000303e+00,2.220410445000000177e+00,1.232266129999999987e-01
9.789171399999999634e-01,2.530352461000000108e+00,1.049392499999999943e-02,-3.476848889999999970e-01,4.662005599999999861e-01,6.960208239999999824e-01,1.359223402000000025e+00,1.987701152999999943e+00,5.343568910000000116e+00,2.688316048999999985e+00,9.670500599999999614e-02
9.842533310000000091e-01,2.907138146999999950e+00,1.132294200000000077e-02,-3.544195390000000057e-01,5.154887390000000291e-01,7.372275190000000533e-01,1.396972112000000044e+00,2.260577092000000121e+00,5.579225744000000375e+00,2.468053739000000135e+00,1.111423289999999980e-01
9.838006820000000374e-01,2.894621546999999850e+00,1.399146899999999943e-02,-4.176792269999999863e-01,4.795581850000000257e-01,7.567085690000000531e-01,1.494540237999999910e+00,2.064710833999999995e+00,5.505492953000000078e+00,2.666471673999999847e+00,1.345710260000000102e-01
9.800722389999999562e-01,2.998539941999999847e+00,1.148705900000000085e-02,-3.962501110000000160e-01,5.238068310000000283e-01,7.546204079999999648e-01,1.390115371999999905e+00,2.334371337999999962e+00,5.963866753999999659e+00,2.554806365000000135e+00,1.209957559999999960e-01
9.747010480000000143e-01,2.661401828999999886e+00,1.215260500000000035e-02,-3.604181009999999907e-01,5.085920739999999496e-01,7.330672049999999995e-01,1.377358054000000109e+00,2.044817736000000163e+00,5.570397252000000243e+00,2.724153430999999959e+00,1.298753689999999905e-01
9.876499859999999797e-01,2.365649134999999958e+00,1.233752400000000075e-02,-4.444434529999999883e-01,4.385662479999999919e-01,7.248749519999999613e-01,1.441777174000000050e+00,1.695662157999999975e+00,5.289494773000000372e+00,3.119427269000000003e+00,1.300655209999999895e-01
9.821913749999999776e-01,3.079746580000000122e+00,1.187213200000000052e-02,-4.057206609999999825e-01,4.938226640000000223e-01,7.442577940000000281e-01,1.394496637999999900e+00,2.365539656000000157e+00,5.176406963999999888e+00,2.188256261999999897e+00,1.255490419999999996e-01
9.836200360000000309e-01,2.586656821000000051e+00,1.205660799999999991e-02,-4.407138540000000160e-01,4.473503160000000256e-01,7.340330059999999879e-01,1.434517175999999949e+00,1.890698406000000054e+00,5.249218542999999570e+00,2.776338375999999997e+00,1.311428590000000005e-01
9.822895409999999883e-01,2.865487463000000012e+00,1.332993600000000056e-02,-4.821182840000000080e-01,5.099865329999999641e-01,7.819895810000000447e-01,1.505944085999999960e+00,2.019094621999999895e+00,6.662112817999999770e+00,3.299554534999999955e+00,1.419743780000000122e-01
9.964130580000000181e-01,3.910098488000000039e+00,1.196750300000000086e-02,-4.575279760000000029e-01,5.911097619999999830e-01,8.199953309999999940e-01,1.463285589999999914e+00,2.971482432000000173e+00,7.255916121000000274e+00,2.441850586999999795e+00,1.466253989999999896e-01
9.814979350000000435e-01,2.795740498999999879e+00,1.246666400000000056e-02,-4.130543150000000052e-01,4.726223139999999878e-01,7.493742380000000258e-01,1.462849763999999997e+00,2.015293381999999855e+00,5.292629465000000089e+00,2.626232742000000009e+00,1.330488599999999910e-01
9.765673219999999599e-01,2.454689919000000220e+00,1.315195400000000042e-02,-4.086704199999999787e-01,4.248518499999999753e-01,7.192297560000000534e-01,1.465546572999999908e+00,1.743998469000000107e+00,4.980674815000000422e+00,2.855894029999999972e+00,1.258115579999999900e-01
9.896082830000000330e-01,3.748291338000000028e+00,1.455962799999999981e-02,-4.679841929999999928e-01,5.138190700000000444e-01,7.989637080000000502e-01,1.531631653999999898e+00,2.729551670000000207e+00,6.339392386000000101e+00,2.322503162999999926e+00,1.277728200000000092e-01
9.773248110000000155e-01,3.342936071000000009e+00,1.193944899999999955e-02,-4.638670990000000049e-01,5.576582749999999811e-01,7.980686630000000115e-01,1.456350534999999891e+00,2.464435307000000019e+00,6.648186969000000168e+00,2.697651243000000143e+00,1.466560620000000037e-01
9.818179790000000073e-01,2.714170778000000173e+00,1.211845400000000073e-02,-3.966079940000000192e-01,4.760362369999999732e-01,7.351928340000000173e-01,1.431351543999999976e+00,2.002158788000000023e+00,5.145626166999999640e+00,2.570038997999999797e+00,1.318176970000000114e-01
9.756775580000000003e-01,2.611874971000000212e+00,1.124658400000000044e-02,-4.753619609999999995e-01,5.214762550000000552e-01,7.734077820000000436e-01,1.433437620000000079e+00,1.889753384999999897e+00,6.531117501999999853e+00,3.456068688000000222e+00,1.462399689999999974e-01
9.786561000000000288e-01,2.062419159000000057e+00,1.182728000000000078e-02,-4.154768180000000255e-01,2.655858369999999913e-01,6.097051679999999640e-01,1.426832665999999916e+00,1.475974295000000103e+00,3.718032768000000043e+00,2.519036261000000110e+00,7.004761499999999363e-02
9.833078149999999740e-01,2.979837306999999935e+00,1.210763400000000080e-02,-3.936257069999999914e-01,4.937668359999999868e-01,7.463209219999999977e-01,1.435024743999999908e+00,2.214285067000000051e+00,5.104685250000000174e+00,2.305342399000000153e+00,1.325324710000000128e-01
9.686464430000000236e-01,2.503837336000000136e+00,1.286642799999999920e-02,-4.261230910000000094e-01,4.205337539999999819e-01,7.184879790000000543e-01,1.457051507000000079e+00,1.798337153000000077e+00,4.967814010999999752e+00,2.762448632999999987e+00,1.177783599999999986e-01
9.914526169999999805e-01,2.853808717000000161e+00,1.182306399999999945e-02,-4.446114469999999930e-01,4.784098259999999825e-01,7.566327219999999798e-01,1.468141681999999948e+00,2.058611360000000001e+00,5.641982630000000221e+00,2.740673999999999833e+00,1.287145969999999862e-01
9.628949470000000010e-01,3.302853863000000167e+00,1.196343599999999917e-02,-4.225418819999999798e-01,5.209287110000000443e-01,7.705449880000000418e-01,1.425347052000000003e+00,2.521413374999999846e+00,5.813450141999999765e+00,2.305631516000000047e+00,1.322027339999999884e-01
9.835961699999999919e-01,3.013523998000000148e+00,1.165783999999999918e-02,-4.605680180000000234e-01,5.411789439999999951e-01,7.882697450000000217e-01,1.459505559999999980e+00,2.206923542000000182e+00,6.901199035000000315e+00,3.127067568999999825e+00,1.359127850000000082e-01
9.896464520000000098e-01,3.485383790999999842e+00,1.210530500000000023e-02,-3.887253299999999800e-01,5.014551539999999585e-01,7.577790660000000011e-01,1.457629118999999918e+00,2.660250052999999948e+00,5.288812650999999754e+00,1.988088542999999930e+00,1.076970309999999986e-01
9.810100889999999740e-01,2.741766907000000142e+00,1.244389100000000033e-02,-4.065665259999999837e-01,4.609819399999999789e-01,7.356897260000000438e-01,1.457544329999999944e+00,1.980514209000000081e+00,4.920961326999999663e+00,2.484688725999999903e+00,1.352651109999999934e-01
9.883897849999999652e-01,3.043783010999999927e+00,1.396563699999999950e-02,-4.186529520000000226e-01,4.729283989999999993e-01,7.536029210000000367e-01,1.478178415999999995e+00,2.203426923999999953e+00,5.262833925999999884e+00,2.388476725999999939e+00,1.296353650000000024e-01
9.768709800000000554e-01,2.122624796000000202e+00,1.183543599999999953e-02,-4.336967339999999727e-01,3.811394470000000201e-01,6.810546320000000486e-01,1.408353296000000032e+00,1.561139427999999940e+00,5.027325399000000417e+00,3.220292377999999900e+00,1.089325049999999989e-01
9.828445150000000297e-01,3.326611451999999858e+00,1.423054300000000001e-02,-3.993793030000000188e-01,4.923457339999999793e-01,7.635241809999999685e-01,1.502064604999999942e+00,2.489537095999999838e+00,5.619952314999999921e+00,2.257428629000000075e+00,1.139316030000000063e-01
9.810324440000000035e-01,2.450605037999999958e+00,1.209543100000000024e-02,-4.027203630000000256e-01,4.693698439999999805e-01,7.235732870000000094e-01,1.418500279999999947e+00,1.803386133000000058e+00,5.256207593000000067e+00,2.914632366999999835e+00,1.228791659999999980e-01
9.765743930000000406e-01,3.437872523999999874e+00,1.291343099999999952e-02,-4.312094029999999911e-01,5.615466980000000108e-01,7.982670630000000545e-01,1.475430938999999997e+00,2.546262280000000100e+00,6.636481941999999634e+00,2.606362272000000146e+00,1.448127660000000094e-01
9.880483329999999453e-01,2.860120342000000093e+00,1.263907700000000030e-02,-4.553439510000000245e-01,5.775496660000000171e-01,8.032534500000000355e-01,1.444833100999999953e+00,2.084154956999999975e+00,7.573862848000000092e+00,3.634020984000000176e+00,1.654742029999999864e-01
9.714865430000000357e-01,2.430429041000000012e+00,1.148713699999999970e-02,-3.899127009999999727e-01,4.654457220000000062e-01,7.165016829999999448e-01,1.390065209000000079e+00,1.825355056000000031e+00,5.031135234999999817e+00,2.756250198000000040e+00,1.325881409999999927e-01
9.741205760000000158e-01,2.488486137000000209e+00,1.179128599999999978e-02,-4.000411099999999776e-01,4.840471350000000172e-01,7.295098570000000393e-01,1.383154079000000092e+00,1.884529329999999891e+00,5.535111327000000081e+00,2.937131962000000041e+00,1.310213749999999955e-01
9.883130169999999604e-01,2.858751060999999982e+00,1.278731900000000012e-02,-4.108653800000000023e-01,4.931971170000000182e-01,7.520435970000000081e-01,1.437407826999999916e+00,2.110756247999999946e+00,5.593418448000000431e+00,2.649959442000000109e+00,1.273313610000000040e-01
9.817826149999999696e-01,2.890192197999999824e+00,1.281195400000000040e-02,-4.349260010000000065e-01,4.941858089999999759e-01,7.624035770000000545e-01,1.452651125000000043e+00,2.104507584999999903e+00,5.808090548000000020e+00,2.759833507000000186e+00,1.365329819999999972e-01
9.849234580000000294e-01,2.953609187000000080e+00,1.284258199999999996e-02,-4.476638359999999817e-01,4.884792820000000146e-01,7.636994809999999578e-01,1.465866161999999973e+00,2.150718658000000172e+00,5.773765851000000282e+00,2.684575144000000080e+00,1.346613349999999931e-01
9.823579220000000500e-01,3.245934030999999997e+00,1.207136099999999920e-02,-4.171064709999999787e-01,5.444432369999999688e-01,7.785549149999999585e-01,1.432370917999999937e+00,2.451259992999999859e+00,6.198652248000000142e+00,2.528761643000000170e+00,1.352573159999999886e-01
9.869139810000000512e-01,3.502387636999999998e+00,1.206776600000000060e-02,-4.327890850000000178e-01,5.705330159999999484e-01,7.974123300000000025e-01,1.432845919000000023e+00,2.673427960000000159e+00,6.730457967999999624e+00,2.517538556999999955e+00,1.399488520000000125e-01
9.780459809999999532e-01,3.366761037999999928e+00,1.423952900000000077e-02,-4.235953670000000004e-01,5.242375839999999787e-01,7.833771149999999572e-01,1.481052913000000082e+00,2.493955380000000055e+00,6.034131531999999964e+00,2.419502602000000113e+00,1.376011880000000132e-01
9.838811729999999978e-01,2.509748897999999784e+00,1.145388900000000008e-02,-4.007286930000000247e-01,4.667597720000000172e-01,7.219419670000000178e-01,1.394692682000000072e+00,1.881513959000000069e+00,5.424076343000000300e+00,2.882825459000000201e+00,1.152110989999999974e-01
9.950664679999999818e-01,3.043298823999999847e+00,1.184504400000000075e-02,-4.223745970000000183e-01,5.181257729999999562e-01,7.668004940000000547e-01,1.437110397000000095e+00,2.262879282000000103e+00,6.068262418999999852e+00,2.681655387999999807e+00,1.318856559999999900e-01
9.951527919999999527e-01,3.167206386999999790e+00,1.162374600000000077e-02,-3.828611829999999938e-01,5.223567519999999798e-01,7.559106079999999839e-01,1.418778458000000020e+00,2.442681963000000067e+00,5.741251892000000190e+00,2.350388622000000094e+00,1.151948599999999961e-01
9.982928180000000262e-01,3.209864062999999934e+00,1.362722400000000028e-02,-4.128335340000000020e-01,4.716608310000000026e-01,7.562582089999999591e-01,1.496576756000000064e+00,2.359464491000000219e+00,5.444022068999999853e+00,2.307312565999999787e+00,1.163405150000000055e-01
9.874027579999999915e-01,3.212494768000000001e+00,1.297674300000000065e-02,-4.143811319999999854e-01,4.866160350000000023e-01,7.576898920000000315e-01,1.469402593000000090e+00,2.407841471999999872e+00,5.634063759000000005e+00,2.339881517999999883e+00,1.159710550000000034e-01
9.746017580000000402e-01,2.881874977999999921e+00,1.261798000000000086e-02,-3.649877879999999797e-01,4.929258959999999745e-01,7.348688540000000158e-01,1.416607745000000085e+00,2.202880362999999786e+00,5.498353947000000019e+00,2.495983911999999805e+00,1.150392320000000052e-01
